time,load,wind,solar,price,hour,day_of_week,month,weekend_flag,hour_sin,hour_cos,price_lag_1,price_lag_24,price_lag_168,price_rolling_24,price_rolling_168,residual_load,renewable_share,price_spike,predicted_price,naive_predicted_price,train_test_flag,price_volatility_24h,price_deviation,spike_flag,forecast_error,absolute_error,naive_error,ml_beats_naive,total_renewable
2025-12-03 02:00:00,49664.34,6443.53,5.19,90.26,2,2,12,0,0.49999999999999994,0.8660254037844387,89.07,54.93,88.33,102.675,100.82440476190476,43215.619999999995,0.1298460827225329,0,89.65091,89.07,train,34.32413474636985,-12.414999999999992,0,0.6090905761718801,0.6090905761718801,1.190000000000012,1,6448.719999999999
2025-12-03 03:00:00,50101.01,6138.16,5.47,89.88,3,2,12,0,0.7071067811865476,0.7071067811865476,90.26,53.73,89.44,104.14708333333333,100.83589285714285,43957.380000000005,0.12262487323109854,0,89.965385,90.26,train,32.916166040038114,-14.267083333333332,0,-0.0853854370117233,0.0853854370117233,0.38000000000000966,1,6143.63
2025-12-03 04:00:00,51407.69,5721.83,5.66,90.02,4,2,12,0,0.8660254037844386,0.5000000000000001,89.88,50.47,89.8,105.65333333333335,100.83851190476192,45680.2,0.11141309792367639,0,91.792625,89.88,train,31.296004838326798,-15.633333333333354,0,-1.7726254272460977,1.7726254272460977,0.14000000000000057,0,5727.49
2025-12-03 05:00:00,54743.26,5249.48,5.62,98.98,5,2,12,0,0.9659258262890683,0.25881904510252074,90.02,64.59,97.25,107.30125,100.83982142857143,49488.159999999996,0.09599537915717843,0,101.653786,90.02,train,29.237515999958326,-8.321249999999992,0,-2.6737857055664023,2.6737857055664023,8.960000000000008,1,5255.099999999999
2025-12-03 06:00:00,62396.77,4951.85,8.87,150.95,6,2,12,0,1.0,6.123233995736766e-17,98.98,78.51,129.82,108.73416666666667,100.85011904761905,57436.049999999996,0.0795028332396052,0,143.34944,98.98,train,27.86368852836589,42.21583333333332,1,7.600558471679676,7.600558471679676,51.969999999999985,1,4960.72
2025-12-03 07:00:00,68235.8,4830.34,18.68,200.0,7,2,12,0,0.9659258262890683,-0.25881904510252063,150.95,87.79,191.17,111.7525,100.97589285714284,63386.780000000006,0.07106269729379593,1,201.78622,150.95,train,28.366304605226794,88.2475,1,-1.786224365234375,1.786224365234375,49.05000000000001,1,4849.02
2025-12-03 08:00:00,70575.38,4791.74,748.08,250.0,8,2,12,0,0.8660254037844387,-0.4999999999999998,200.0,87.65,237.22,116.42791666666666,101.02845238095237,65035.56,0.07849507859539685,1,253.19002,200.0,train,33.09779829524524,133.57208333333335,1,-3.1900177001953125,3.1900177001953125,50.0,1,5539.82
2025-12-03 09:00:00,70794.44,4355.09,3086.28,219.89,9,2,12,0,0.7071067811865476,-0.7071067811865475,250.0,88.28,211.85,123.1925,101.1045238095238,63353.07000000001,0.10511235063092526,1,222.58578,250.0,train,42.277952240525465,96.69749999999999,1,-2.6957849121093886,2.6957849121093886,30.110000000000014,1,7441.370000000001
2025-12-03 10:00:00,71274.74,3802.75,5286.01,187.18,10,2,12,0,0.49999999999999994,-0.8660254037844387,219.89,85.83,197.14,128.67624999999998,101.15238095238097,62185.98,0.1275172662853628,1,187.29572,219.89,train,45.93028183751856,58.503750000000025,1,-0.11571533203124318,0.11571533203124318,32.70999999999998,1,9088.76
2025-12-03 11:00:00,71363.38,3080.1,6764.15,173.37,11,2,12,0,0.258819045102521,-0.9659258262890682,187.18,86.72,170.5,132.89916666666667,101.09309523809526,61519.13,0.137945400007679,1,178.2752,187.18,train,46.4755584120311,40.47083333333333,1,-4.9052075195312455,4.9052075195312455,13.810000000000002,1,9844.25
2025-12-03 12:00:00,71145.77,2601.0,7111.43,167.73,12,2,12,0,1.2246467991473532e-16,-1.0,173.37,87.45,164.68,136.50958333333332,101.11017857142858,61433.340000000004,0.13651451098217082,1,167.41173,173.37,train,46.096313865565435,31.220416666666665,0,0.31827209472655227,0.31827209472655227,5.640000000000015,1,9712.43
2025-12-03 13:00:00,70700.23,2427.04,5879.11,181.41,13,2,12,0,-0.2588190451025208,-0.9659258262890683,167.73,97.04,168.24,139.85458333333332,101.12833333333334,62394.08,0.11748405910419245,1,177.66759,167.73,train,45.28717478292065,41.55541666666667,0,3.742412719726559,3.742412719726559,13.680000000000007,1,8306.15
2025-12-03 14:00:00,69988.94,2329.62,3729.75,199.94,14,2,12,0,-0.4999999999999997,-0.8660254037844388,181.41,105.01,184.49,143.36999999999998,101.20672619047619,63929.57000000001,0.08657610759642881,1,200.72675,181.41,train,45.09338956663888,56.57000000000002,1,-0.7867456054687523,0.7867456054687523,18.53,1,6059.37
2025-12-03 15:00:00,70164.6,2650.97,1190.32,242.56,15,2,12,0,-0.7071067811865471,-0.7071067811865479,199.94,140.37,223.72,147.32541666666665,101.29869047619047,66323.31,0.054746838149152134,1,245.59671,199.94,train,45.7410977776633,95.23458333333335,1,-3.0367102050781227,3.0367102050781227,42.620000000000005,1,3841.29
2025-12-03 16:00:00,71402.87,3473.23,100.93,308.35,16,2,12,0,-0.8660254037844385,-0.5000000000000004,242.56,136.34,294.38,151.58333333333334,101.41083333333333,67828.71,0.050056251240321294,1,297.92004,242.56,train,49.65438644020865,156.76666666666668,1,10.429956054687523,10.429956054687523,65.79000000000002,1,3574.16
2025-12-03 17:00:00,72761.33,4421.93,63.66,259.6,17,2,12,0,-0.9659258262890683,-0.25881904510252063,308.35,151.64,294.61,158.75041666666667,101.49398809523808,68275.73999999999,0.06164799351523673,1,267.5512,308.35,train,58.909825967074134,100.84958333333336,1,-7.951208496093727,7.951208496093727,48.75,1,4485.59
2025-12-03 18:00:00,71999.52,5081.02,19.14,204.12,18,2,12,0,-1.0,-1.8369701987210297e-16,259.6,162.14,228.93,163.24875,101.28559523809524,66899.36,0.07083602779574087,1,203.23685,259.6,train,62.36390227579703,40.87125,0,0.8831530761718795,0.8831530761718795,55.48000000000002,1,5100.160000000001
